date,lat,lon,depth,restrict,ssid
3/29/16,10.05573103,7.813685104,top,no,NG-OCP-KD-VNlsz15L
3/29/16,11.14560546,8.305621153,sub,no,NG-OCP-KD-W21Q20iz
3/29/16,11.15224657,8.310494738,top,no,NG-OCP-KD-wQojLfHx
3/29/16,10.05674695,7.807854772,top,no,NG-OCP-KD-XMgYwezc
3/29/16,11.15799339,8.313539547,top,no,NG-OCP-KD-Ybo6NkSM
3/29/16,10.0516321,7.807021562,sub,yes,NG-OCP-KD-yqKw4edS
3/29/16,10.05573253,7.810439706,top,no,NG-OCP-KD-yR44dO1z
3/29/16,11.15555533,8.303868136,sub,no,NG-OCP-KD-ZcC9zUOz
3/29/16,10.05361786,7.815976017,sub,no,NG-OCP-KD-zNskYSPh
3/29/16,10.04970536,7.814090657,sub,yes,NG-OCP-KD-zvT6YMvi
3/29/16,10.05576345,7.813665703,sub,no,NG-OCP-KD-zXrSKKLY
3/29/16,11.59683573,7.633968042,top,no,NG-OCP-KT-0aLD2Tem
3/29/16,11.58182208,7.637478703,sub,no,NG-OCP-KT-0iEdi3zA
3/29/16,11.60053771,7.635292283,sub,no,NG-OCP-KT-5sxnAjSO
3/29/16,11.58361351,7.637988685,sub,no,NG-OCP-KT-cQU6BJAn
3/29/16,11.5835886,7.638068141,top,no,NG-OCP-KT-cto18MAh
3/29/16,11.57743142,7.63023156,sub,no,NG-OCP-KT-CvW523lO
3/29/16,11.60285998,7.629351778,sub,no,NG-OCP-KT-I6sVqe24
3/29/16,11.58184781,7.637512652,top,no,NG-OCP-KT-J1DLcMDw
3/29/16,11.59887897,7.635305621,top,no,NG-OCP-KT-jLIwD2ri
3/29/16,11.5977528,7.62931965,sub,no,NG-OCP-KT-JsKU1Flw
3/29/16,11.5774091,7.630228422,top,no,NG-OCP-KT-JUNqEB6J
3/29/16,11.59897073,7.630943296,top,no,NG-OCP-KT-QfyVhtEy
3/29/16,11.60282246,7.629344003,top,no,NG-OCP-KT-SuKWy11O
3/29/16,11.59900104,7.630967958,sub,no,NG-OCP-KT-wEgAXiCu
3/29/16,11.59811627,7.630122409,top,no,NG-OCP-KT-yJMCv9bZ
3/29/16,11.59851157,7.632561893,sub,no,NG-OCP-KT-ZXSG1oap
3/29/16,10.95112001,4.449258018,sub,no,NG-OCP-NG-4vzapPlO
3/29/16,9.985679547,6.035844896,top,no,NG-OCP-NG-5E40iJkm
3/29/16,9.972016482,6.051855686,top,no,NG-OCP-NG-5MCw6MK5
3/29/16,9.973489888,6.053941156,top,no,NG-OCP-NG-8jLFOudA
3/29/16,10.95106702,4.449106316,top,no,NG-OCP-NG-9w4fRCFg
3/29/16,9.973707753,6.057205709,top,no,NG-OCP-NG-A1DR76bs
3/29/16,10.91699729,4.430147679,sub,yes,NG-OCP-NG-COuuRtFu
3/29/16,9.977407647,6.100667351,top,no,NG-OCP-NG-cp87Kop6
3/29/16,10.91827068,4.438387318,top,no,NG-OCP-NG-CpuesT9A
3/29/16,9.984376076,6.039973294,sub,yes,NG-OCP-NG-CXQR8oGn
3/29/16,10.92236802,4.436510212,sub,yes,NG-OCP-NG-d9jneeAP
3/29/16,9.981256469,6.039773952,top,no,NG-OCP-NG-daewU1I3
3/29/16,9.972244884,6.056585293,sub,no,NG-OCP-NG-DXZwDfHY
3/29/16,10.91832379,4.438421371,sub,yes,NG-OCP-NG-eexn5B8Z
3/29/16,9.979399132,6.037603519,sub,no,NG-OCP-NG-EY52iDt7
3/29/16,9.976508771,6.103673898,sub,no,NG-OCP-NG-FX5aGjV6
3/29/16,9.97426418,6.097668187,sub,no,NG-OCP-NG-GcHZpAOq
3/29/16,9.977394178,6.100691932,sub,no,NG-OCP-NG-gVdeedJk
3/29/16,9.987396535,6.038241956,top,yes,NG-OCP-NG-gwlT6KMY
3/29/16,9.976353335,6.059717285,sub,no,NG-OCP-NG-iC7ixzeC
3/29/16,9.979063298,6.101892817,sub,no,NG-OCP-NG-IEReFbkZ
3/29/16,9.976454857,6.103716095,top,n/a,NG-OCP-NG-J4kPvaQu
3/29/16,10.9204327,4.431463076,top,yes,NG-OCP-NG-Kh7Vvvye
3/29/16,10.95134717,4.451970562,top,no,NG-OCP-NG-KPvUqByG
3/29/16,10.91668501,4.430297518,top,yes,NG-OCP-NG-L9FGeMrE
3/29/16,9.975856148,6.057139668,top,no,NG-OCP-NG-LeKpI1wR
3/29/16,10.91980653,4.431012339,sub,yes,NG-OCP-NG-lTUTaa60
3/29/16,9.971955244,6.051882914,sub,no,NG-OCP-NG-LU7eobA0
3/29/16,9.985683429,6.035859168,sub,no,NG-OCP-NG-MaGTqbtz
3/29/16,10.9223716,4.436532019,top,yes,NG-OCP-NG-nEmWUs4y
3/29/16,9.976357525,6.059694676,top,no,NG-OCP-NG-Nw30LUym
3/29/16,9.973736158,6.057183984,sub,no,NG-OCP-NG-oJzq8G8P
3/29/16,10.95133807,4.452016138,sub,yes,NG-OCP-NG-oMHcBf47
3/29/16,9.975838234,6.057085849,sub,no,NG-OCP-NG-qQ6KyDzY
3/29/16,10.9146669,4.43287063,sub,yes,NG-OCP-NG-SodLMcNr
3/29/16,9.981248797,6.039744559,sub,no,NG-OCP-NG-syJ2vI03
3/29/16,9.97427301,6.097639992,top,no,NG-OCP-NG-tZ1p9JVk
3/29/16,10.91457866,4.43289489,top,yes,NG-OCP-NG-vNyJTfaA
3/29/16,9.984392248,6.039980436,top,no,NG-OCP-NG-w3wWpB3T
3/29/16,9.97941462,6.037624933,top,no,NG-OCP-NG-xdppGZ8I
3/29/16,9.979069303,6.101868808,top,no,NG-OCP-NG-XqQ9wfDh
3/29/16,9.987333344,6.038326837,sub,yes,NG-OCP-NG-zRrRVWB1
3/29/16,8.056515208,8.11291122,sub,no,NG-OCP-NS-0uWX6bqw
3/29/16,8.061446532,8.111139366,top,no,NG-OCP-NS-7UP9wIyB
3/29/16,8.06215632,8.114064199,top,no,NG-OCP-NS-Cl4urh8T
3/29/16,8.061496249,8.111047308,sub,no,NG-OCP-NS-cwifdoeC
3/29/16,8.063940042,8.112923121,sub,no,NG-OCP-NS-I3vrxB96
3/29/16,8.062195158,8.114071971,sub,no,NG-OCP-NS-keY8rGNy
3/29/16,8.063709902,8.113049618,top,no,NG-OCP-NS-MjMAKFPn
3/29/16,8.056530069,8.112914614,top,no,NG-OCP-NS-xR7FkJLi
3/29/16,9.905279187,8.972765027,top,no,NG-OCP-PL-0DNQBqDM
3/29/16,8.553607996,9.947622198,top,no,NG-OCP-PL-0vc10yDF
3/29/16,8.545448671,9.95972849,top,no,NG-OCP-PL-0XjV36dQ
3/29/16,8.549701031,9.959976558,top,no,NG-OCP-PL-2swGpmwd
3/29/16,9.974100159,9.048479345,top,no,NG-OCP-PL-3XBQDeL6
3/29/16,8.557625749,9.945311133,top,no,NG-OCP-PL-4XSPGBjC
3/29/16,9.979168718,9.048602833,top,yes,NG-OCP-PL-6lM7hqjk
3/29/16,8.578802195,9.947909505,sub,yes,NG-OCP-PL-6pqfJa5w
3/29/16,9.912790629,8.980026671,sub,no,NG-OCP-PL-8wbM0InQ
3/29/16,9.905248435,8.972860264,sub,no,NG-OCP-PL-AgsHST9d
3/29/16,9.919350495,8.978361139,top,no,NG-OCP-PL-bu1kmyNz
